group_id,dataset_id,selected_edges,match_type,num_refs,num_targets,labeler,labeled_at,session_id
36726195,us_boston_streets,"[{""ref_id"": ""363b4bb5-eb0c-46d5-9a29-3f0bf478bea1"", ""target_id"": ""us_boston_streets_10190_882a306425""}]",M:N,1,1,panel_unanimous_v1,2026-07-04T05:01:48.760371+00:00,us_boston_streets_phase3
461ebf00,us_boston_streets,"[{""ref_id"": ""8ef981cb-fc24-4506-ad9b-f5d5d4196d79"", ""target_id"": ""us_boston_streets_1936_882a30660d""}, {""ref_id"": ""8ef981cb-fc24-4506-ad9b-f5d5d4196d79"", ""target_id"": ""us_boston_streets_7735_882a30660d""}]",1:N,1,2,panel_unanimous_v1,2026-07-04T05:01:48.761013+00:00,us_boston_streets_phase2
5702414b,us_boston_streets,"[{""ref_id"": ""58fc88f9-fec7-4da8-b9b2-7bfec7b07f2b"", ""target_id"": ""us_boston_streets_422_882a33936d""}, {""ref_id"": ""96aa629d-ba85-4559-8836-d792e07643e0"", ""target_id"": ""us_boston_streets_422_882a33936d""}]",N:1,2,1,panel_unanimous_v1,2026-07-04T05:01:48.761681+00:00,us_boston_streets_phase2
6e5f877a,us_boston_streets,"[{""ref_id"": ""00a46ff0-2fdb-4ba5-8865-22f23dca025a"", ""target_id"": ""us_boston_streets_8370_882a3066b1""}, {""ref_id"": ""8fb0bb3f-72b7-4792-87b3-e25107dba7cd"", ""target_id"": ""us_boston_streets_8370_882a3066b1""}]",N:1,2,1,panel_unanimous_v1,2026-07-04T05:01:48.762324+00:00,us_boston_streets_phase2
747a7f1a,us_boston_streets,"[{""ref_id"": ""1fe6d99c-e6b0-4303-94b5-265c44ed3f76"", ""target_id"": ""us_boston_streets_8466_882a306609""}, {""ref_id"": ""5bd166d3-c16f-4f57-82f1-6f9abf0dc126"", ""target_id"": ""us_boston_streets_8191_882a306609""}, {""ref_id"": ""5c21c52b-b589-4aee-9741-c9632e600653"", ""target_id"": ""us_boston_streets_8466_882a306609""}, {""ref_id"": ""7bc127fb-975b-492a-9f94-608981f1c1eb"", ""target_id"": ""us_boston_streets_8466_882a306609""}, {""ref_id"": ""81f6303b-2fe4-4f5a-9a42-29f5f35389d8"", ""target_id"": ""us_boston_streets_4081_882a306609""}, {""ref_id"": ""d30f9e8f-ed90-421e-b1ed-622fd30c5873"", ""target_id"": ""us_boston_streets_8191_882a306609""}]",M:N,6,3,panel_unanimous_v1,2026-07-04T05:01:48.762990+00:00,us_boston_streets_phase2
7e218abf,us_boston_streets,"[{""ref_id"": ""577e91f0-c3ce-4ba5-b96c-24a1433c78bb"", ""target_id"": ""us_boston_streets_6329_882a339a59""}, {""ref_id"": ""aba4d007-a016-4cfe-a2e6-d516fb11d821"", ""target_id"": ""us_boston_streets_6329_882a339a59""}]",N:1,2,1,panel_unanimous_v1,2026-07-04T05:01:48.763731+00:00,us_boston_streets_phase2
99bc755f,us_boston_streets,"[{""ref_id"": ""4efec2f8-f11f-4e49-8234-cb1c02532e05"", ""target_id"": ""us_boston_streets_5152_882a30661d""}, {""ref_id"": ""81c8bebf-74ab-4f60-8011-801699f91321"", ""target_id"": ""us_boston_streets_3662_882a30661d""}, {""ref_id"": ""81c8bebf-74ab-4f60-8011-801699f91321"", ""target_id"": ""us_boston_streets_517_882a30661d""}]",M:N,2,3,panel_unanimous_v1,2026-07-04T05:01:48.764433+00:00,us_boston_streets_phase2
be597061,us_boston_streets,"[{""ref_id"": ""409937e3-b956-4528-b230-9810a5024166"", ""target_id"": ""us_boston_streets_1853_882a3066b9""}, {""ref_id"": ""82b903e2-a7df-489f-9011-1898ad55afc1"", ""target_id"": ""us_boston_streets_1853_882a3066b9""}]",N:1,2,1,panel_unanimous_v1,2026-07-04T05:01:48.765144+00:00,us_boston_streets_phase2
bf0760b1,us_boston_streets,"[{""ref_id"": ""6d0efac6-3708-4de4-a304-6dd8965c0514"", ""target_id"": ""us_boston_streets_8775_882a3066bd""}, {""ref_id"": ""ce21d77c-2a36-4a6b-980d-a9ff5cef820f"", ""target_id"": ""us_boston_streets_8775_882a3066bd""}]",N:1,2,1,panel_unanimous_v1,2026-07-04T05:01:48.765846+00:00,us_boston_streets_phase2
f4984915,us_boston_streets,"[{""ref_id"": ""00b8b008-d06a-4a03-81be-23975f90c94f"", ""target_id"": ""us_boston_streets_4775_882a3064eb""}, {""ref_id"": ""0abd9671-646c-4d2e-80a0-ac7c9e6d0bc8"", ""target_id"": ""us_boston_streets_4775_882a3064eb""}]",N:1,2,1,panel_unanimous_v1,2026-07-04T05:01:48.766543+00:00,us_boston_streets_phase2
04539342,us_boston_streets,"[{""ref_id"": ""15cbe473-55f9-41d9-8ed2-c58cc66cec30"", ""target_id"": ""us_boston_streets_131_882a3066e7""}, {""ref_id"": ""36107a28-a50c-4249-9aea-f3b6f26bd0f4"", ""target_id"": ""us_boston_streets_131_882a3066e7""}]",N:1,2,1,panel_unanimous_v1,2026-07-04T22:20:46.434481+00:00,us_boston_streets_phase4
058c4460,us_boston_streets,"[{""ref_id"": ""384ccf19-fdf7-4c54-81bc-3294f3af5439"", ""target_id"": ""us_boston_streets_5090_882a3066b5""}, {""ref_id"": ""a04f76a6-27b6-4769-ac5f-74cb693d288c"", ""target_id"": ""us_boston_streets_5090_882a3066b5""}, {""ref_id"": ""b02844df-c219-4bfe-9e38-932ea6727b6f"", ""target_id"": ""us_boston_streets_10413_882a3066b5""}, {""ref_id"": ""b02844df-c219-4bfe-9e38-932ea6727b6f"", ""target_id"": ""us_boston_streets_5090_882a3066b5""}, {""ref_id"": ""b131e031-de1c-4584-9e58-528a598f25f1"", ""target_id"": ""us_boston_streets_5090_882a3066b5""}, {""ref_id"": ""c9292077-6c73-4216-89fd-cb56e2eb24c3"", ""target_id"": ""us_boston_streets_5090_882a3066b5""}, {""ref_id"": ""ca7f0a8d-42e8-4997-8ab2-69b2c4c2ca76"", ""target_id"": ""us_boston_streets_10413_882a3066b5""}, {""ref_id"": ""d82d0b0d-da98-48e2-968e-c5c431a193c8"", ""target_id"": ""us_boston_streets_5090_882a3066b5""}, {""ref_id"": ""dee516a0-38ed-46d0-83ef-7ea5c0c291ea"", ""target_id"": ""us_boston_streets_5090_882a3066b5""}]",M:N,8,2,panel_unanimous_v1,2026-07-04T22:20:46.438884+00:00,us_boston_streets_phase4
06608caf,us_boston_streets,"[{""ref_id"": ""2dc9bd4b-4e72-4fd2-9baa-8ba81696239e"", ""target_id"": ""us_boston_streets_8779_882a3066ad""}, {""ref_id"": ""4ca84fd8-bbda-430a-a9ca-c5a5302d5348"", ""target_id"": ""us_boston_streets_3004_882a3066ad""}, {""ref_id"": ""5b72a105-f348-4afb-9c90-f9a2591aa059"", ""target_id"": ""us_boston_streets_8632_882a3066ad""}, {""ref_id"": ""8f6b0da0-ae0b-4344-9cf1-a2d000218b7e"", ""target_id"": ""us_boston_streets_3108_882a3066ad""}, {""ref_id"": ""97e980c6-27d9-43ad-b675-b37f2009441c"", ""target_id"": ""us_boston_streets_3004_882a3066ad""}, {""ref_id"": ""a2dd06c5-846e-4121-a83e-0d37a3c11071"", ""target_id"": ""us_boston_streets_5226_882a3066ad""}, {""ref_id"": ""a7314d2e-33b7-41f3-80ff-a87d62dd5cc1"", ""target_id"": ""us_boston_streets_10099_882a3066ad""}, {""ref_id"": ""c345ab31-730d-4497-bb11-3bd62150b58e"", ""target_id"": ""us_boston_streets_76_882a3066ad""}, {""ref_id"": ""dba57dc0-771e-417f-bc83-1c32c52cfa7b"", ""target_id"": ""us_boston_streets_2045_882a3066ad""}]",M:N,9,8,panel_unanimous_v1,2026-07-04T22:20:46.439620+00:00,us_boston_streets_phase4
21a09b9e,us_boston_streets,"[{""ref_id"": ""055ba4f4-5582-4c50-a921-788d47895044"", ""target_id"": ""us_boston_streets_205_882a3074bb""}, {""ref_id"": ""2ad99409-9529-4eae-b4d1-6775726a853e"", ""target_id"": ""us_boston_streets_6371_882a3074bb""}, {""ref_id"": ""40608065-c38e-4ee9-a7b0-548901531a60"", ""target_id"": ""us_boston_streets_7692_882a3074bb""}, {""ref_id"": ""4a435aee-d97d-464b-8e2e-de42042831d8"", ""target_id"": ""us_boston_streets_2279_882a3074bb""}, {""ref_id"": ""5125fa14-87d8-4253-b8c9-c73021b859ed"", ""target_id"": ""us_boston_streets_7159_882a3074bb""}, {""ref_id"": ""54881497-ba94-498a-a486-64c822cac4ec"", ""target_id"": ""us_boston_streets_9158_882a3074bb""}, {""ref_id"": ""593caf43-134b-4422-ba27-07f512572369"", ""target_id"": ""us_boston_streets_4647_882a3074bb""}, {""ref_id"": ""5e828d5f-f5e4-41d5-a7f2-6085f05b3b7e"", ""target_id"": ""us_boston_streets_4260_882a3074bb""}, {""ref_id"": ""93c43acf-ed4e-4c3c-b679-c0afa35b8773"", ""target_id"": ""us_boston_streets_4276_882a3074bb""}, {""ref_id"": ""9b866954-d86c-40d8-8fbb-a72ee7d670d5"", ""target_id"": ""us_boston_streets_2941_882a3074bb""}, {""ref_id"": ""cb144984-032c-4078-976b-1c93c3d7ced9"", ""target_id"": ""us_boston_streets_205_882a3074bb""}, {""ref_id"": ""e17cf91e-752f-4758-bd03-3a99971a44af"", ""target_id"": ""us_boston_streets_5756_882a3074bb""}, {""ref_id"": ""e8e0e214-ad83-4d67-afdb-dd0792917851"", ""target_id"": ""us_boston_streets_205_882a3074bb""}, {""ref_id"": ""edb2c32c-9642-4749-9e11-1d38297c9528"", ""target_id"": ""us_boston_streets_3071_882a3074bb""}]",M:N,14,12,panel_unanimous_v1,2026-07-04T22:20:46.444265+00:00,us_boston_streets_phase4
2631902f,us_boston_streets,"[{""ref_id"": ""3e104f91-cdef-4f76-9794-c3144300d466"", ""target_id"": ""us_boston_streets_2921_882a3064ad""}, {""ref_id"": ""9b205563-af0e-4dd6-8a16-c5dd648cbe8b"", ""target_id"": ""us_boston_streets_2921_882a3064ad""}]",N:1,2,1,panel_unanimous_v1,2026-07-04T22:20:46.445101+00:00,us_boston_streets_phase4
35ec2e52,us_boston_streets,"[{""ref_id"": ""4bb9b65e-b3e7-4f85-bad3-b02f23fb948c"", ""target_id"": ""us_boston_streets_7862_882a306465""}]",N:1,1,1,panel_unanimous_v1,2026-07-04T22:20:46.449283+00:00,us_boston_streets_phase4
3ac90d10,us_boston_streets,"[{""ref_id"": ""4d4f17af-11a8-4af4-91b0-1bb6b049e2d4"", ""target_id"": ""us_boston_streets_8_882a306465""}]",N:1,1,1,panel_unanimous_v1,2026-07-04T22:20:46.450697+00:00,us_boston_streets_phase4
3d91d12a,us_boston_streets,"[{""ref_id"": ""d0288f93-8b6f-4fdb-a81c-58ad6a09c2ff"", ""target_id"": ""us_boston_streets_6228_882a30646d""}]",N:1,1,1,panel_unanimous_v1,2026-07-04T22:20:46.451440+00:00,us_boston_streets_phase4
41d55313,us_boston_streets,"[{""ref_id"": ""1402e0f9-ddbc-4b0d-8deb-64df2f27f0a9"", ""target_id"": ""us_boston_streets_5126_882a306457""}, {""ref_id"": ""1402e0f9-ddbc-4b0d-8deb-64df2f27f0a9"", ""target_id"": ""us_boston_streets_9506_882a306457""}, {""ref_id"": ""34e57af9-d7ac-42d5-bbd3-3a78c49bb70d"", ""target_id"": ""us_boston_streets_10012_882a306457""}, {""ref_id"": ""42333525-f23c-43e6-a9a9-12ca7406be07"", ""target_id"": ""us_boston_streets_7430_882a306457""}, {""ref_id"": ""6322c99d-1b4c-4ff8-a924-ee8f594eb17b"", ""target_id"": ""us_boston_streets_10012_882a306457""}, {""ref_id"": ""657c3c4f-d3ad-430e-ab63-390386b21438"", ""target_id"": ""us_boston_streets_971_882a306457""}, {""ref_id"": ""793aa217-edc6-43c3-8325-c6d87eca35d8"", ""target_id"": ""us_boston_streets_6476_882a306457""}, {""ref_id"": ""822195b0-e00e-4699-b7f0-050995cab64d"", ""target_id"": ""us_boston_streets_5165_882a306457""}, {""ref_id"": ""c212984a-d169-424c-81ab-477c0af2cf24"", ""target_id"": ""us_boston_streets_10012_882a306457""}, {""ref_id"": ""c6cf762c-1ca8-4723-a628-7fc36621a6c2"", ""target_id"": ""us_boston_streets_8697_882a306457""}, {""ref_id"": ""f61e8b6c-2d51-4011-9e62-b9953c1d9a16"", ""target_id"": ""us_boston_streets_6417_882a306457""}]",M:N,10,9,panel_unanimous_v1,2026-07-04T22:20:46.452137+00:00,us_boston_streets_phase4
4cd3064d,us_boston_streets,"[{""ref_id"": ""61d46dc3-1537-4b32-adf4-2ada64666cc6"", ""target_id"": ""us_boston_streets_6988_882a306661""}]",N:1,1,1,panel_unanimous_v1,2026-07-04T22:20:46.453572+00:00,us_boston_streets_phase4
4ec09f0a,us_boston_streets,"[{""ref_id"": ""34c3c79c-081e-4ead-85d2-87aa33d5bc01"", ""target_id"": ""us_boston_streets_4821_882a306551""}]",N:1,1,1,panel_unanimous_v1,2026-07-04T22:20:46.454344+00:00,us_boston_streets_phase4
595b03be,us_boston_streets,"[{""ref_id"": ""bd9bd247-2591-4b67-948f-7163270975ba"", ""target_id"": ""us_boston_streets_5975_882a3066a1""}, {""ref_id"": ""e67194ea-75c4-4951-b19f-fbf3c7efff96"", ""target_id"": ""us_boston_streets_5975_882a3066a1""}]",N:1,2,1,panel_unanimous_v1,2026-07-04T22:20:46.455818+00:00,us_boston_streets_phase4
5d13834a,us_boston_streets,"[{""ref_id"": ""337cfb68-1dd3-429b-826c-5ce381fba9b7"", ""target_id"": ""us_boston_streets_2110_882a3064e3""}, {""ref_id"": ""a38a98c8-f3b8-4ee7-8508-411d7a829f3d"", ""target_id"": ""us_boston_streets_2110_882a3064e3""}]",N:1,2,1,panel_unanimous_v1,2026-07-04T22:20:46.456598+00:00,us_boston_streets_phase4
68a72f72,us_boston_streets,"[{""ref_id"": ""38aa3de0-a592-4331-8119-faa3b55ca91b"", ""target_id"": ""us_boston_streets_8338_882a3064bb""}, {""ref_id"": ""456f305b-eb07-4f6b-978d-38564896fbf2"", ""target_id"": ""us_boston_streets_8338_882a3064bb""}]",N:1,2,1,panel_unanimous_v1,2026-07-04T22:20:46.457346+00:00,us_boston_streets_phase4
6e5befa0,us_boston_streets,"[{""ref_id"": ""9e703ada-72f6-47e6-99f7-86dfd7b227fb"", ""target_id"": ""us_boston_streets_4291_882a306637""}, {""ref_id"": ""9e703ada-72f6-47e6-99f7-86dfd7b227fb"", ""target_id"": ""us_boston_streets_8308_882a306637""}]",1:N,1,2,panel_unanimous_v1,2026-07-04T22:20:46.458878+00:00,us_boston_streets_phase4
77d260da,us_boston_streets,"[{""ref_id"": ""193e6c42-1b25-4ae0-81aa-a8845c931379"", ""target_id"": ""us_boston_streets_4795_882a3066b5""}, {""ref_id"": ""1c37b4cf-6e16-49e7-aae8-b40e347fdd2c"", ""target_id"": ""us_boston_streets_1609_882a3066b5""}, {""ref_id"": ""744a74e8-9d3a-4ba2-a749-6f8e032449fd"", ""target_id"": ""us_boston_streets_1609_882a3066b5""}, {""ref_id"": ""c825050b-72cf-4160-8b1f-ee5cff134660"", ""target_id"": ""us_boston_streets_4795_882a3066b5""}, {""ref_id"": ""cd456724-7e95-4749-855a-180e383e293a"", ""target_id"": ""us_boston_streets_1609_882a3066b5""}, {""ref_id"": ""cd456724-7e95-4749-855a-180e383e293a"", ""target_id"": ""us_boston_streets_4795_882a3066b5""}, {""ref_id"": ""ef75a2c8-9c4d-4c99-878c-81a7401bceb3"", ""target_id"": ""us_boston_streets_4795_882a3066b5""}, {""ref_id"": ""f2001ddf-80b4-44c1-bb77-d72eb3f387cf"", ""target_id"": ""us_boston_streets_4795_882a3066b5""}]",M:N,7,2,panel_unanimous_v1,2026-07-04T22:20:46.459665+00:00,us_boston_streets_phase4
8ad2d8b3,us_boston_streets,"[{""ref_id"": ""0157db76-e1c4-4f64-9494-0466a682549e"", ""target_id"": ""us_boston_streets_3262_882a30659b""}, {""ref_id"": ""6210451a-dcef-4a3c-963e-31401d379e06"", ""target_id"": ""us_boston_streets_3262_882a30659b""}]",N:1,2,1,panel_unanimous_v1,2026-07-04T22:20:46.461289+00:00,us_boston_streets_phase4
8b53faec,us_boston_streets,"[{""ref_id"": ""1324db69-3c36-45a5-8e6a-f49d40b7eccb"", ""target_id"": ""us_boston_streets_9453_882a306419""}, {""ref_id"": ""5173ac19-3891-4e6f-8c21-d73d5db9d150"", ""target_id"": ""us_boston_streets_5856_882a306419""}, {""ref_id"": ""89e8f63e-2be8-4939-a723-bb8dc8f5b245"", ""target_id"": ""us_boston_streets_5856_882a306419""}, {""ref_id"": ""99b2ea38-0583-4658-909e-c9e30ed0a4d0"", ""target_id"": ""us_boston_streets_9453_882a306419""}, {""ref_id"": ""9c34a8d3-ee98-45cb-9780-e98713da7de1"", ""target_id"": ""us_boston_streets_9453_882a306419""}, {""ref_id"": ""bbb24238-f414-4067-ac76-909acd3fe5e2"", ""target_id"": ""us_boston_streets_8725_882a306419""}, {""ref_id"": ""c4b2ce75-1755-4ad6-ab51-7bbdac1806c7"", ""target_id"": ""us_boston_streets_5856_882a306419""}, {""ref_id"": ""c9aa3ee8-d53e-40be-ba70-21487d321ee3"", ""target_id"": ""us_boston_streets_9453_882a306419""}, {""ref_id"": ""e8f8107b-f740-45ef-9042-26340d5c0828"", ""target_id"": ""us_boston_streets_9453_882a306419""}]",M:N,9,3,panel_unanimous_v1,2026-07-04T22:20:46.462093+00:00,us_boston_streets_phase4
8d08c69f,us_boston_streets,"[{""ref_id"": ""0dd249dd-0e0f-4491-a037-138c6d881208"", ""target_id"": ""us_boston_streets_3987_882a3066eb""}, {""ref_id"": ""151d13f5-8827-4ccb-a140-a006c54cfb3f"", ""target_id"": ""us_boston_streets_4665_882a3066eb""}, {""ref_id"": ""2a661c2e-cd5d-435f-8bce-91c3ac5c3569"", ""target_id"": ""us_boston_streets_4642_882a3066eb""}, {""ref_id"": ""3659f0ad-fe7e-4cb0-9149-40dbc5bdd14c"", ""target_id"": ""us_boston_streets_2284_882a3066eb""}, {""ref_id"": ""698ec33d-2bff-4065-9549-b6ff4c994edf"", ""target_id"": ""us_boston_streets_4158_882a3066eb""}, {""ref_id"": ""77621033-b660-41db-bcf0-c3cef8579275"", ""target_id"": ""us_boston_streets_3328_882a3066eb""}, {""ref_id"": ""83679ac6-2dc8-47de-8d07-f5104da8935f"", ""target_id"": ""us_boston_streets_8108_882a3066eb""}, {""ref_id"": ""83679ac6-2dc8-47de-8d07-f5104da8935f"", ""target_id"": ""us_boston_streets_8766_882a3066eb""}, {""ref_id"": ""8a9bce6d-e6b3-479b-8f4a-bc5a4673af7b"", ""target_id"": ""us_boston_streets_9509_882a3066eb""}, {""ref_id"": ""d63c8d88-aa2f-4dfc-a16d-1fcd2d2f87a5"", ""target_id"": ""us_boston_streets_2284_882a3066eb""}, {""ref_id"": ""f345a595-636c-4075-a827-d9f8e951a482"", ""target_id"": ""us_boston_streets_364_882a3066eb""}]",M:N,10,10,panel_unanimous_v1,2026-07-04T22:20:46.462905+00:00,us_boston_streets_phase4
9661ac36,us_boston_streets,"[{""ref_id"": ""b23da5cc-5d86-47be-b20f-13cbd54dffa7"", ""target_id"": ""us_boston_streets_6669_882a3064e7""}, {""ref_id"": ""f41d6222-bc5c-4599-a41f-f85ffcba5282"", ""target_id"": ""us_boston_streets_6669_882a3064e7""}]",N:1,2,1,panel_unanimous_v1,2026-07-04T22:20:46.463719+00:00,us_boston_streets_phase4
bc158a02,us_boston_streets,"[{""ref_id"": ""7cb82319-db81-43e1-b068-718b1d9bf39b"", ""target_id"": ""us_boston_streets_4895_882a306599""}, {""ref_id"": ""a1f5eeeb-1ce4-4105-9f89-a3cdda360d36"", ""target_id"": ""us_boston_streets_4895_882a306599""}]",N:1,2,1,panel_unanimous_v1,2026-07-04T22:20:46.464546+00:00,us_boston_streets_phase4
c3a963e9,us_boston_streets,"[{""ref_id"": ""0e76ac7f-2ae8-4144-9449-f114f797ddcd"", ""target_id"": ""us_boston_streets_1013_882a3066ab""}, {""ref_id"": ""0e76ac7f-2ae8-4144-9449-f114f797ddcd"", ""target_id"": ""us_boston_streets_2562_882a3066ab""}, {""ref_id"": ""296938c6-db35-4ac8-b2dd-e43c8c7fff4b"", ""target_id"": ""us_boston_streets_2562_882a3066ab""}, {""ref_id"": ""c2a1ad97-1797-4ff0-8f8d-a01524e644cc"", ""target_id"": ""us_boston_streets_2562_882a3066ab""}, {""ref_id"": ""ca6210b6-9649-4e8a-b656-bf9531a3d529"", ""target_id"": ""us_boston_streets_2562_882a3066ab""}]",M:N,4,2,panel_unanimous_v1,2026-07-04T22:20:46.465388+00:00,us_boston_streets_phase4
c77e8fa7,us_boston_streets,"[{""ref_id"": ""43cfb185-893d-4594-8fe7-10ab9dcd7737"", ""target_id"": ""us_boston_streets_4680_882a306459""}, {""ref_id"": ""78388a87-00de-4f95-8a0f-5d31a9a26cb1"", ""target_id"": ""us_boston_streets_4680_882a306459""}, {""ref_id"": ""95c7a65b-6a03-4251-9eac-35d713bd8985"", ""target_id"": ""us_boston_streets_9800_882a306459""}, {""ref_id"": ""ed8acf72-213a-4e2a-8bae-e5accc49f584"", ""target_id"": ""us_boston_streets_4680_882a306459""}]",M:N,4,2,panel_unanimous_v1,2026-07-04T22:20:46.466250+00:00,us_boston_streets_phase4
d3d7b20e,us_boston_streets,"[{""ref_id"": ""e7735bd7-93c0-4f18-aa02-80a95960a544"", ""target_id"": ""us_boston_streets_3802_882a306467""}, {""ref_id"": ""e7735bd7-93c0-4f18-aa02-80a95960a544"", ""target_id"": ""us_boston_streets_8647_882a306465""}]",1:N,1,2,panel_unanimous_v1,2026-07-04T22:20:46.468950+00:00,us_boston_streets_phase4
d6a73a13,us_boston_streets,"[{""ref_id"": ""09df08c6-bd89-4bf5-8774-a83ffcb495d8"", ""target_id"": ""us_boston_streets_1966_882a306617""}, {""ref_id"": ""09df08c6-bd89-4bf5-8774-a83ffcb495d8"", ""target_id"": ""us_boston_streets_3228_882a306617""}, {""ref_id"": ""09df08c6-bd89-4bf5-8774-a83ffcb495d8"", ""target_id"": ""us_boston_streets_5457_882a306617""}, {""ref_id"": ""0d1d4613-0016-4e95-81ee-52f37f0f0015"", ""target_id"": ""us_boston_streets_6006_882a306617""}, {""ref_id"": ""50ab6789-9b6d-4190-b9aa-3f3ed152738b"", ""target_id"": ""us_boston_streets_5969_882a306617""}, {""ref_id"": ""53384d78-5efa-46d9-a002-8081ab573ef1"", ""target_id"": ""us_boston_streets_4021_882a306617""}, {""ref_id"": ""554fdf03-8d17-4b1a-a28f-08765cbd5157"", ""target_id"": ""us_boston_streets_768_882a306617""}, {""ref_id"": ""79a1eacc-e4c2-47ca-896d-d033c423353c"", ""target_id"": ""us_boston_streets_1966_882a306617""}, {""ref_id"": ""7a668367-cbeb-4c92-bb96-c526654814e4"", ""target_id"": ""us_boston_streets_1914_882a306617""}, {""ref_id"": ""8ed10a7e-c365-40f6-9990-282da3cc7e79"", ""target_id"": ""us_boston_streets_2462_882a306617""}, {""ref_id"": ""8ed10a7e-c365-40f6-9990-282da3cc7e79"", ""target_id"": ""us_boston_streets_2823_882a306617""}, {""ref_id"": ""8ed10a7e-c365-40f6-9990-282da3cc7e79"", ""target_id"": ""us_boston_streets_8073_882a306617""}, {""ref_id"": ""8ef43c22-dc90-430d-a319-4f9fc2034637"", ""target_id"": ""us_boston_streets_10774_882a306617""}, {""ref_id"": ""959e960e-cc73-4449-890d-0a919fda7520"", ""target_id"": ""us_boston_streets_3337_882a306617""}, {""ref_id"": ""d6badb78-b58c-4c82-94f8-3b30d42fbe07"", ""target_id"": ""us_boston_streets_179_882a306617""}, {""ref_id"": ""d6badb78-b58c-4c82-94f8-3b30d42fbe07"", ""target_id"": ""us_boston_streets_4250_882a306617""}]",M:N,11,15,panel_unanimous_v1,2026-07-04T22:20:46.469816+00:00,us_boston_streets_phase4
e182cea4,us_boston_streets,"[{""ref_id"": ""aa26a98c-37a4-4a32-a177-f3a113f64d0a"", ""target_id"": ""us_boston_streets_9692_882a3064b1""}, {""ref_id"": ""c11df4d2-4f43-4186-8f5d-2d7d703766d7"", ""target_id"": ""us_boston_streets_9692_882a3064b1""}]",N:1,2,1,panel_unanimous_v1,2026-07-04T22:20:46.471576+00:00,us_boston_streets_phase4
e1832a69,us_boston_streets,"[{""ref_id"": ""ecdc691b-6678-4b42-9941-6e520bdd91f9"", ""target_id"": ""us_boston_streets_6184_882a30643b""}]",N:1,1,1,panel_unanimous_v1,2026-07-04T22:20:46.472605+00:00,us_boston_streets_phase4
d8f883c1,us_boston_streets,"[{""ref_id"": ""726ce920-9b48-4349-87e5-f824013e807a"", ""target_id"": ""us_boston_streets_3149_882a3064c7""}, {""ref_id"": ""726ce920-9b48-4349-87e5-f824013e807a"", ""target_id"": ""us_boston_streets_3833_882a3064c7""}, {""ref_id"": ""726ce920-9b48-4349-87e5-f824013e807a"", ""target_id"": ""us_boston_streets_4444_882a3064c1""}]",M:N,1,3,brad,2026-07-04T23:12:42.258050+00:00,c11e873a
3ef22541,us_boston_streets,"[{""ref_id"": ""5c5ce238-4dcf-4ee8-8f3c-e40103d27883"", ""target_id"": ""us_boston_streets_3119_882a3066a7""}, {""ref_id"": ""5c5ce238-4dcf-4ee8-8f3c-e40103d27883"", ""target_id"": ""us_boston_streets_10134_882a3066a7""}, {""ref_id"": ""5c5ce238-4dcf-4ee8-8f3c-e40103d27883"", ""target_id"": ""us_boston_streets_4593_882a3064cd""}]",M:N,1,3,brad,2026-07-04T23:25:55.027162+00:00,7fdeff72
